region,act,ref,gd,pct
AT210000,ARAC,50.8130084044792,50.8130181954424,1.9268615480960705e-05
AT210000,ARTART,77.4824646110031,77.4824663213727,2.2074279737438474e-06
AT210000,ARTIF,84.9295077396761,84.9295080719122,3.911904133957478e-07
AT210000,ARTO,949.60888875952,949.60888875952,0.0
AT210000,BARL,2.66376464103599,2.62594941178077,-1.4196160078359332
AT210000,BEFM,60.7500839910964,63.5855120053388,4.667364763903792
AT210000,BULF,10.2047795162242,10.4415478711869,2.3201711961171823
AT210000,BULH,7.44124938390846,7.62592106755617,2.481729533847621
AT210000,BULL,7.44125039273396,7.58340759295144,1.9103939891108812
AT210000,CACR,66.6881615629575,68.22074178971,2.298129369341906
AT210000,CAFF,3.17460837926237,3.228965013315,1.7122311655102473
AT210000,CAFR,19.6281497992483,20.0661066754292,2.231269277340009
AT210000,CAMF,5.26269894273572,5.35097592445352,1.677408924172874
AT210000,CAMR,17.5852727145116,17.9476628158355,2.060759063604678
AT210000,CATA,127.438245554054,131.806253795049,3.427548944984715
AT210000,CERE,21.5762715582272,21.4333135649181,-0.6625704210447281
AT210000,CROP,51.7318748891997,51.7318806340218,1.1104994945831947e-05
AT210000,CRPCRP,45.3718352885706,45.3718381176999,6.2354305940814925e-06
AT210000,CRPGRS,1.23965836492712,1.23965699058731,-0.00011086440012686438
AT210000,DCOH,16.9815029162351,17.1929005044613,1.2448697224795913
AT210000,DCOL,16.9815024035722,17.2573098952037,1.6241642528253664
AT210000,DCOW,33.9630053198073,34.450210399665,1.434516984789802
AT210000,FODD,167.734380643767,167.73441532298,2.067507738345853e-05
AT210000,FORE,577.280628977075,577.280777798275,2.5779697532257728e-05
AT210000,FORFOR,567.14930473617,567.14936128569,9.970834757844216e-06
AT210000,FORGRS,1.21640164140755,1.21639212227831,-0.000782564649370876
AT210000,GRAE,73.978566647975,77.0167020685182,4.106777892845748
